# Time	E	I	Z
6.691500000000000625e+01 9.999999999466987477e-01 9.999996241676986086e-01 9.999990465004604534e-01
6.692000000000000171e+01 9.999999999466760991e-01 9.999996240711869211e-01 9.999990463367133264e-01
6.692499999999999716e+01 9.999999999466534506e-01 9.999996239747716009e-01 9.999990461731423919e-01
6.693000000000000682e+01 9.999999999466308021e-01 9.999996238784529812e-01 9.999990460097480938e-01
6.693500000000000227e+01 9.999999999466081535e-01 9.999996237822312839e-01 9.999990458465307652e-01
6.693999999999999773e+01 9.999999999465855050e-01 9.999996236861067311e-01 9.999990456834908503e-01
6.694500000000000739e+01 9.999999999465629674e-01 9.999996235900795449e-01 9.999990455206285711e-01
6.695000000000000284e+01 9.999999999465404299e-01 9.999996234941500584e-01 9.999990453579443717e-01
6.695499999999999829e+01 9.999999999465178924e-01 9.999996233983183824e-01 9.999990451954384740e-01
6.696000000000000796e+01 9.999999999464953548e-01 9.999996233025847392e-01 9.999990450331113223e-01
6.696500000000000341e+01 9.999999999464728173e-01 9.999996232069494617e-01 9.999990448709632496e-01
6.696999999999999886e+01 9.999999999464503908e-01 9.999996231114126610e-01 9.999990447089945889e-01
6.697499999999999432e+01 9.999999999464279643e-01 9.999996230159746702e-01 9.999990445472056733e-01
6.698000000000000398e+01 9.999999999464055378e-01 9.999996229206357112e-01 9.999990443855969469e-01
6.698499999999999943e+01 9.999999999463831113e-01 9.999996228253960062e-01 9.999990442241686317e-01
6.698999999999999488e+01 9.999999999463606848e-01 9.999996227302557772e-01 9.999990440629211719e-01
6.699500000000000455e+01 9.999999999463382583e-01 9.999996226352152462e-01 9.999990439018549004e-01
6.700000000000000000e+01 9.999999999463159428e-01 9.999996225402746353e-01 9.999990437409701505e-01
6.700499999999999545e+01 9.999999999462936273e-01 9.999996224454341665e-01 9.999990435802672550e-01
6.701000000000000512e+01 9.999999999462713118e-01 9.999996223506941728e-01 9.999990434197465472e-01
6.701500000000000057e+01 9.999999999462489964e-01 9.999996222560547654e-01 9.999990432594083600e-01
6.701999999999999602e+01 9.999999999462266809e-01 9.999996221615161662e-01 9.999990430992531376e-01
6.702500000000000568e+01 9.999999999462044764e-01 9.999996220670787084e-01 9.999990429392811020e-01
6.703000000000000114e+01 9.999999999461822719e-01 9.999996219727426139e-01 9.999990427794926973e-01
6.703499999999999659e+01 9.999999999461600675e-01 9.999996218785079938e-01 9.999990426198881455e-01
6.704000000000000625e+01 9.999999999461378630e-01 9.999996217843751811e-01 9.999990424604678907e-01
6.704500000000000171e+01 9.999999999461156586e-01 9.999996216903443980e-01 9.999990423012322660e-01
6.704999999999999716e+01 9.999999999460934541e-01 9.999996215964158663e-01 9.999990421421816045e-01
6.705500000000000682e+01 9.999999999460713607e-01 9.999996215025898083e-01 9.999990419833162392e-01
6.706000000000000227e+01 9.999999999460492672e-01 9.999996214088664459e-01 9.999990418246366142e-01
6.706499999999999773e+01 9.999999999460271738e-01 9.999996213152460012e-01 9.999990416661429515e-01
6.707000000000000739e+01 9.999999999460050804e-01 9.999996212217286962e-01 9.999990415078356953e-01
6.707500000000000284e+01 9.999999999459829869e-01 9.999996211283148639e-01 9.999990413497150676e-01
6.707999999999999829e+01 9.999999999459610045e-01 9.999996210350046155e-01 9.999990411917815125e-01
6.708500000000000796e+01 9.999999999459390221e-01 9.999996209417982840e-01 9.999990410340353630e-01
6.709000000000000341e+01 9.999999999459170397e-01 9.999996208486959803e-01 9.999990408764768413e-01
6.709499999999999886e+01 9.999999999458950573e-01 9.999996207556980377e-01 9.999990407191063913e-01
6.709999999999999432e+01 9.999999999458730748e-01 9.999996206628045670e-01 9.999990405619243461e-01
6.710500000000000398e+01 9.999999999458512034e-01 9.999996205700159013e-01 9.999990404049310389e-01
6.710999999999999943e+01 9.999999999458293320e-01 9.999996204773322628e-01 9.999990402481268026e-01
6.711499999999999488e+01 9.999999999458074607e-01 9.999996203847537624e-01 9.999990400915120814e-01
6.712000000000000455e+01 9.999999999457855893e-01 9.999996202922807331e-01 9.999990399350870973e-01
6.712500000000000000e+01 9.999999999457637179e-01 9.999996201999133971e-01 9.999990397788521834e-01
6.712999999999999545e+01 9.999999999457419575e-01 9.999996201076519764e-01 9.999990396228077838e-01
6.713500000000000512e+01 9.999999999457201971e-01 9.999996200154966930e-01 9.999990394669541205e-01
6.714000000000000057e+01 9.999999999456984368e-01 9.999996199234477690e-01 9.999990393112916376e-01
6.714499999999999602e+01 9.999999999456766764e-01 9.999996198315054263e-01 9.999990391558205571e-01
6.715000000000000568e+01 9.999999999456549160e-01 9.999996197396698872e-01 9.999990390005413232e-01
6.715500000000000114e+01 9.999999999456332667e-01 9.999996196479414845e-01 9.999990388454542689e-01
6.715999999999999659e+01 9.999999999456116173e-01 9.999996195563203294e-01 9.999990386905596162e-01
6.716500000000000625e+01 9.999999999455899680e-01 9.999996194648066439e-01 9.999990385358578093e-01
6.717000000000000171e+01 9.999999999455683186e-01 9.999996193734006500e-01 9.999990383813491812e-01
6.717499999999999716e+01 9.999999999455466693e-01 9.999996192821026808e-01 9.999990382270340650e-01
6.718000000000000682e+01 9.999999999455251309e-01 9.999996191909128473e-01 9.999990380729127937e-01
6.718500000000000227e+01 9.999999999455035926e-01 9.999996190998314827e-01 9.999990379189855894e-01
6.718999999999999773e+01 9.999999999454820543e-01 9.999996190088586978e-01 9.999990377652528961e-01
6.719500000000000739e+01 9.999999999454605160e-01 9.999996189179948258e-01 9.999990376117150470e-01
6.720000000000000284e+01 9.999999999454389776e-01 9.999996188272399777e-01 9.999990374583723751e-01
6.720499999999999829e+01 9.999999999454175503e-01 9.999996187365944866e-01 9.999990373052252135e-01
6.721000000000000796e+01 9.999999999453961230e-01 9.999996186460584635e-01 9.999990371522738952e-01
6.721500000000000341e+01 9.999999999453746957e-01 9.999996185556322414e-01 9.999990369995187534e-01
6.721999999999999886e+01 9.999999999453532684e-01 9.999996184653160425e-01 9.999990368469602320e-01
6.722499999999999432e+01 9.999999999453318411e-01 9.999996183751099776e-01 9.999990366945985532e-01
6.723000000000000398e+01 9.999999999453105248e-01 9.999996182850143800e-01 9.999990365424340499e-01
6.723499999999999943e+01 9.999999999452892085e-01 9.999996181950294716e-01 9.999990363904670554e-01
6.723999999999999488e+01 9.999999999452678923e-01 9.999996181051554744e-01 9.999990362386979026e-01
6.724500000000000455e+01 9.999999999452465760e-01 9.999996180153924996e-01 9.999990360871269246e-01
6.725000000000000000e+01 9.999999999452252597e-01 9.999996179257408802e-01 9.999990359357544545e-01
6.725499999999999545e+01 9.999999999452040544e-01 9.999996178362008381e-01 9.999990357845808253e-01
6.726000000000000512e+01 9.999999999451828492e-01 9.999996177467725955e-01 9.999990356336063702e-01
6.726500000000000057e+01 9.999999999451616439e-01 9.999996176574563744e-01 9.999990354828314221e-01
6.726999999999999602e+01 9.999999999451404387e-01 9.999996175682522859e-01 9.999990353322563141e-01
6.727500000000000568e+01 9.999999999451193444e-01 9.999996174791606629e-01 9.999990351818813794e-01
6.728000000000000114e+01 9.999999999450982502e-01 9.999996173901817276e-01 9.999990350317069510e-01
6.728499999999999659e+01 9.999999999450771559e-01 9.999996173013157019e-01 9.999990348817333619e-01
6.729000000000000625e+01 9.999999999450560617e-01 9.999996172125628080e-01 9.999990347319609452e-01
6.729500000000000171e+01 9.999999999450349675e-01 9.999996171239232678e-01 9.999990345823900340e-01
6.729999999999999716e+01 9.999999999450139843e-01 9.999996170353973035e-01 9.999990344330209613e-01
6.730500000000000682e+01 9.999999999449930010e-01 9.999996169469850260e-01 9.999990342838540602e-01
6.731000000000000227e+01 9.999999999449720178e-01 9.999996168586867684e-01 9.999990341348896639e-01
6.731499999999999773e+01 9.999999999449510346e-01 9.999996167705027528e-01 9.999990339861279942e-01
6.732000000000000739e+01 9.999999999449300514e-01 9.999996166824332011e-01 9.999990338375694954e-01
6.732500000000000284e+01 9.999999999449091792e-01 9.999996165944783355e-01 9.999990336892145004e-01
6.732999999999999829e+01 9.999999999448883070e-01 9.999996165066383780e-01 9.999990335410632314e-01
6.733500000000000796e+01 9.999999999448674348e-01 9.999996164189134396e-01 9.999990333931161324e-01
